Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,62298.663
Pakistan,PAK,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,58356.638
Pakistan,PAK,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,58976.361
Pakistan,PAK,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,57923.932
Pakistan,PAK,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,54264.266
Pakistan,PAK,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,48404.4
Pakistan,PAK,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,46372.882
Pakistan,PAK,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,44249.689
Pakistan,PAK,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,53703.215
Pakistan,PAK,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,55133.345
Pakistan,PAK,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,55437.706
Pakistan,PAK,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,52489.438
Pakistan,PAK,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,52621.45
Pakistan,PAK,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,49398.157
Pakistan,PAK,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,50219.565
Pakistan,PAK,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,43728.975
Pakistan,PAK,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,43021.244
Pakistan,PAK,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,38415.492
Pakistan,PAK,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,35001.515
Pakistan,PAK,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,32339.273
Pakistan,PAK,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,33153.347
Pakistan,PAK,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,29442.343
Pakistan,PAK,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,27352.153
Pakistan,PAK,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,25063.945
Pakistan,PAK,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,22937.085
Pakistan,PAK,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21866.321
Pakistan,PAK,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19519.441
Pakistan,PAK,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,17480.589
Pakistan,PAK,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,15823.105
Pakistan,PAK,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14143.619
Pakistan,PAK,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13938.267
Pakistan,PAK,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13072.855
Pakistan,PAK,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,12200.109
Pakistan,PAK,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,10905.658
Pakistan,PAK,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,10538.958
Pakistan,PAK,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11074.34
Pakistan,PAK,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9765.221
Pakistan,PAK,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9493.863
Pakistan,PAK,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9292.178
Pakistan,PAK,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11441.04
Pakistan,PAK,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,12420.129
Pakistan,PAK,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11653.726
Pakistan,PAK,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13164.53
Pakistan,PAK,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11151.347
Pakistan,PAK,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,10498.621
Pakistan,PAK,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9787.223
Pakistan,PAK,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9068.491
Pakistan,PAK,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,8958.481
Pakistan,PAK,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,7521.017
Pakistan,PAK,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6857.29
Pakistan,PAK,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6552.929
Pakistan,PAK,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,43.497243660419
Pakistan,PAK,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,42.3591895028118
Pakistan,PAK,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,39.0458888440318
Pakistan,PAK,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,37.4224516596477
Pakistan,PAK,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,38.5999591029923
Pakistan,PAK,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,36.7401592981646
Pakistan,PAK,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,37.0755434657323
Pakistan,PAK,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,36.4542706145716
Pakistan,PAK,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,37.1482364754613
Pakistan,PAK,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,35.4257803064867
Pakistan,PAK,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,35.2374052608114
Pakistan,PAK,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,37.2174073959843
Pakistan,PAK,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,47.0733824049372
Pakistan,PAK,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,50.9160486301602
Pakistan,PAK,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,52.0789555272314
Pakistan,PAK,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,52.2885844748858
Pakistan,PAK,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,53.8805241617542
Pakistan,PAK,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,52.1565742604925
Pakistan,PAK,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,53.1720764093803
Pakistan,PAK,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,51.7600590303399
Pakistan,PAK,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,50.7088520055325
Pakistan,PAK,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,49.2455224933014
Pakistan,PAK,1992,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,48.0856423173804
Pakistan,PAK,1991,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,47.3885008060183
Pakistan,PAK,1990,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,48.3527650016044
Pakistan,PAK,1989,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,48.3005474342778
Pakistan,PAK,1988,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.9858267716535
Pakistan,PAK,1987,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.8182752243304
Pakistan,PAK,1986,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.381432596767
Pakistan,PAK,1985,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.3505635445006
Pakistan,PAK,1984,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,45.5463335329854
Pakistan,PAK,1983,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,43.3718496952052
Pakistan,PAK,1982,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,42.3246689553703
Pakistan,PAK,1981,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,41.1150197207121
Pakistan,PAK,1980,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,43.4648370497427
Pakistan,PAK,1979,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.2746625129803
Pakistan,PAK,1978,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.6750841750842
Pakistan,PAK,1977,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,44.7150804390317
Pakistan,PAK,1976,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.1464354527938
Pakistan,PAK,1975,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,47.6942514213519
Pakistan,PAK,1974,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,45.5915083033727
Pakistan,PAK,1973,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,47.3828696925329
Pakistan,PAK,1972,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,49.0895001937234
Pakistan,PAK,1971,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,49.578897187351
Pakistan,PAK,1970,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,51.0320928130179
Pakistan,PAK,1969,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,48.5709918997402
Pakistan,PAK,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,53.2167210198636
Pakistan,PAK,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,51.6913139554649
Pakistan,PAK,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,51.6507306512719
Pakistan,PAK,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,48.9994492381127
Pakistan,PAK,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,47.6401464072433
Pakistan,PAK,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,48.3858189740543
Pakistan,PAK,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.6985428051002
Pakistan,PAK,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.7850888166125
Pakistan,PAK,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.2953367875648
Pakistan,PAK,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.851472804393805
Pakistan,PAK,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.859160807851102
Pakistan,PAK,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.873000717235915
Pakistan,PAK,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.883365326975709
Pakistan,PAK,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.899517870569405
Pakistan,PAK,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.904916985646237
Pakistan,PAK,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.926721425549231
Pakistan,PAK,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.94688380516543
Pakistan,PAK,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.890578011532519
Pakistan,PAK,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.852356024685297
Pakistan,PAK,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.840018833343162
Pakistan,PAK,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.776618469305004
Pakistan,PAK,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.762850323337325
Pakistan,PAK,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.741773039822699
Pakistan,PAK,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.747833829215674
Pakistan,PAK,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.724143548785608
Pakistan,PAK,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.724272244347627
Pakistan,PAK,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.722670017848893
Pakistan,PAK,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.741639407648052
Pakistan,PAK,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.682551062723455
Pakistan,PAK,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.704866775988408
Pakistan,PAK,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.666242203372655
Pakistan,PAK,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.639006500559041
Pakistan,PAK,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.616029092537761
Pakistan,PAK,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.636942779415127
Pakistan,PAK,1989,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.583244289285261
Pakistan,PAK,1988,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.574157736863808
Pakistan,PAK,1987,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.544682522914943
Pakistan,PAK,1986,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.519382089729245
Pakistan,PAK,1985,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.511716914062911
Pakistan,PAK,1984,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.480377185541423
Pakistan,PAK,1983,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.467098108167919
Pakistan,PAK,1982,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.44809236260048
Pakistan,PAK,1981,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.426374954064156
Pakistan,PAK,1980,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.410840880436339
Pakistan,PAK,1979,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.373876987098036
Pakistan,PAK,1978,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.357095015772312
Pakistan,PAK,1977,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.343712603407227
Pakistan,PAK,1976,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.331783244307499
Pakistan,PAK,1975,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.347508669104663
Pakistan,PAK,1974,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.329999501740964
Pakistan,PAK,1973,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.317538456701161
Pakistan,PAK,1972,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.308381251978695
Pakistan,PAK,1971,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.386316757318106
Pakistan,PAK,1970,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.418593338454124
Pakistan,PAK,1969,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.423921692555855
Pakistan,PAK,1968,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.448936062715203
Pakistan,PAK,1967,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.402062133500637
Pakistan,PAK,1966,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.388941972636188
Pakistan,PAK,1965,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.392280898837788
Pakistan,PAK,1964,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.38356455234618
Pakistan,PAK,1963,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.382635167024505
Pakistan,PAK,1962,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.341225568963737
Pakistan,PAK,1961,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.318179214166971
Pakistan,PAK,1960,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.314626187159484
Pakistan,PAK,2014,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.185345980048373
Pakistan,PAK,2013,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.19533568442485
Pakistan,PAK,2012,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.206455725000536
Pakistan,PAK,2011,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.215742942420395
Pakistan,PAK,2010,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.22551899123427
Pakistan,PAK,2009,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.228136167102346
Pakistan,PAK,2008,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.236733918156229
Pakistan,PAK,2007,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.245173263506978
Pakistan,PAK,2006,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.242632454170869
Pakistan,PAK,2005,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.248266970294238
Pakistan,PAK,2004,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.265472253996595
Pakistan,PAK,2003,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.264446461965112
Pakistan,PAK,2002,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.270983606086682
Pakistan,PAK,2001,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.269696944410632
Pakistan,PAK,2000,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.276317190085684
Pakistan,PAK,1999,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.277747181234042
Pakistan,PAK,1998,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.284153431985807
Pakistan,PAK,1997,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.285772886196878
Pakistan,PAK,1996,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.292830986106872
Pakistan,PAK,1995,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.279664056384249
Pakistan,PAK,1994,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.300959588610902
Pakistan,PAK,1993,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.293197509379767
Pakistan,PAK,1992,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.284989712656794
Pakistan,PAK,1991,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.29433412362821
Pakistan,PAK,1990,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.321201213739984
Pakistan,PAK,2014,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.195852194870553
Pakistan,PAK,2013,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.202575648014661
Pakistan,PAK,2012,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.210415234072192
Pakistan,PAK,2011,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.215742942420395
Pakistan,PAK,2010,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.220904508612164
Pakistan,PAK,2009,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.220894162404495
Pakistan,PAK,2008,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.227484754560457
Pakistan,PAK,2007,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.23109919202565
Pakistan,PAK,2006,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.222721321046118
Pakistan,PAK,2005,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.221199502562958
Pakistan,PAK,2004,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.229383796042142
Pakistan,PAK,2003,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.222507087995736
Pakistan,PAK,2002,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.223850371900014
Pakistan,PAK,2001,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.219318406872446
Pakistan,PAK,2000,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.219879127068746
Pakistan,PAK,1999,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.21618429646563
Pakistan,PAK,1998,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.218022776319292
Pakistan,PAK,1997,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.21682492820653
Pakistan,PAK,1996,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.218413823407822
Pakistan,PAK,1995,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.204842281263236
Pakistan,PAK,1994,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.215913040128108
Pakistan,PAK,1993,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.205946663768837
Pakistan,PAK,1992,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.195548287839209
Pakistan,PAK,1991,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.197460105670365
Pakistan,PAK,1990,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.208435661325763
Pakistan,PAK,2014,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,12962.845
Pakistan,PAK,2013,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,13670.576
Pakistan,PAK,2012,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,14708.337
Pakistan,PAK,2011,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,17179.895
Pakistan,PAK,2010,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,17440.252
Pakistan,PAK,2009,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,18525.684
Pakistan,PAK,2008,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,18925.387
Pakistan,PAK,2007,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,23127.769
Pakistan,PAK,2006,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,17704.276
Pakistan,PAK,2005,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,16204.473
Pakistan,PAK,2004,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,16919.538
Pakistan,PAK,2003,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,13204.867
Pakistan,PAK,2002,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,10087.917
Pakistan,PAK,2001,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8049.065
Pakistan,PAK,2000,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8195.745
Pakistan,PAK,1999,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8599.115
Pakistan,PAK,1998,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8188.411
Pakistan,PAK,1997,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8580.78
Pakistan,PAK,1996,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9365.518
Pakistan,PAK,1995,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8338.758
Pakistan,PAK,1994,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,9215.171
Pakistan,PAK,1993,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8470.77
Pakistan,PAK,1992,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8368.094
Pakistan,PAK,1991,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8030.73
Pakistan,PAK,1990,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,8536.776
Pakistan,PAK,1989,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,7088.311
Pakistan,PAK,1988,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,7113.98
Pakistan,PAK,1987,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,6442.919
